ApplicationID,CandidateID,JobID,SourcingChannel,ApplicationDate,CurrentStage,RecruitmentCost,Gender,Ethnicity
APP00947,CAND51895,JOB023,Indeed,2025-11-10,Withdrawn,0,Male,Black
APP00948,CAND55661,JOB020,Indeed,2025-06-23,Rejected,0,Male,White
APP00949,CAND46376,JOB009,LinkedIn,2025-11-22,Rejected,15,Female,White
APP00950,CAND93042,JOB023,LinkedIn,2025-11-23,Rejected,15,Male,White
APP00951,CAND35312,JOB042,Indeed,2025-04-10,Rejected,0,Male,White
APP00952,CAND80641,JOB037,Indeed,2025-09-13,Withdrawn,0,Male,Two or More
APP00953,CAND58717,JOB010,Indeed,2025-10-17,Withdrawn,0,Male,White
APP00954,CAND45215,JOB039,LinkedIn,2026-01-11,Withdrawn,15,Male,White
APP00955,CAND87320,JOB006,LinkedIn,2025-03-24,Rejected,15,Male,Black
APP00956,CAND25560,JOB027,Indeed,2026-05-05,Rejected,0,Male,Black
APP00957,CAND65033,JOB009,Indeed,2025-11-11,Withdrawn,0,Male,Asian
APP00958,CAND94998,JOB026,LinkedIn,2025-04-23,Rejected,15,Female,White
APP00959,CAND52656,JOB038,Employee Referral,2025-05-27,Rejected,0,Female,White
APP00960,CAND38107,JOB039,Recruitment Agency,2026-02-01,Rejected,0,Male,Asian
APP00961,CAND85453,JOB033,Indeed,2025-02-11,Rejected,0,Non-Binary,White
APP00962,CAND69672,JOB042,Recruitment Agency,2025-05-01,Hired,18200,Male,White
APP00963,CAND58916,JOB026,Company Website,2025-05-11,Withdrawn,0,Female,White
APP00964,CAND44567,JOB005,LinkedIn,2025-11-26,Rejected,15,Female,White
APP00965,CAND61376,JOB020,Employee Referral,2025-07-18,Withdrawn,0,Female,White
APP00966,CAND22871,JOB004,LinkedIn,2025-11-18,Hired,15,Female,Asian
APP00967,CAND84387,JOB003,LinkedIn,2025-06-05,Hired,15,Female,White
APP00968,CAND47011,JOB041,Employee Referral,2025-06-06,Withdrawn,0,Male,White
APP00969,CAND48867,JOB044,Employee Referral,2026-03-07,Rejected,0,Prefer not to say,Hispanic
APP00970,CAND27451,JOB027,Indeed,2026-04-25,Withdrawn,0,Male,Asian
APP00971,CAND69606,JOB020,Indeed,2025-06-08,Withdrawn,0,Female,White
APP00972,CAND20556,JOB041,Indeed,2025-06-26,Withdrawn,0,Male,White
APP00973,CAND15747,JOB027,LinkedIn,2026-03-31,Rejected,15,Female,White
APP00974,CAND85958,JOB033,LinkedIn,2025-02-09,Withdrawn,15,Male,White
APP00975,CAND49724,JOB041,LinkedIn,2025-06-10,Rejected,15,Prefer not to say,White
APP00976,CAND65925,JOB031,Indeed,2025-03-08,Hired,0,Male,Hispanic
APP00977,CAND74790,JOB015,Company Website,2026-02-25,Rejected,0,Male,White
APP00978,CAND17403,JOB040,LinkedIn,2025-07-24,Withdrawn,15,Prefer not to say,White
APP00979,CAND87784,JOB025,LinkedIn,2025-02-19,Rejected,15,Male,Asian
APP00980,CAND60680,JOB041,LinkedIn,2025-07-07,Hired,15,Male,White
APP00981,CAND15751,JOB002,Employee Referral,2025-05-03,Hired,0,Female,White
APP00982,CAND68408,JOB034,LinkedIn,2025-03-11,Withdrawn,15,Male,Hispanic
APP00983,CAND12622,JOB030,Indeed,2026-01-03,Rejected,0,Female,Asian
APP00984,CAND75400,JOB016,LinkedIn,2026-04-11,Withdrawn,15,Prefer not to say,Asian
APP00985,CAND61110,JOB017,LinkedIn,2025-10-18,Withdrawn,15,Male,White
APP00986,CAND63192,JOB015,LinkedIn,2026-03-06,Hired,15,Male,Asian
APP00987,CAND54072,JOB011,Indeed,2026-01-16,Withdrawn,0,Female,White
APP00988,CAND17358,JOB018,LinkedIn,2025-10-26,Rejected,15,Female,White
APP00989,CAND50958,JOB016,LinkedIn,2026-03-23,Rejected,15,Male,Asian
APP00990,CAND53037,JOB001,Indeed,2025-04-21,Withdrawn,0,Male,White
APP00991,CAND40141,JOB039,Indeed,2026-01-01,Withdrawn,0,Male,White
APP00992,CAND21825,JOB045,LinkedIn,2025-03-29,Withdrawn,15,Female,White
APP00993,CAND84140,JOB026,Indeed,2025-04-10,Rejected,0,Male,White
APP00994,CAND13827,JOB031,Recruitment Agency,2025-04-11,Rejected,0,Non-Binary,Asian
APP00995,CAND23823,JOB027,Indeed,2026-04-01,Rejected,0,Female,Asian
APP00996,CAND28266,JOB020,LinkedIn,2025-07-08,Rejected,15,Male,White
APP00997,CAND65574,JOB010,Recruitment Agency,2025-10-29,Withdrawn,0,Male,Asian
APP00998,CAND78664,JOB031,Indeed,2025-04-10,Withdrawn,0,Female,White
APP00999,CAND87283,JOB012,Indeed,2026-04-03,Rejected,0,Male,Hispanic
APP01000,CAND19581,JOB005,Employee Referral,2025-11-20,Rejected,0,Female,White
APP01001,CAND90881,JOB040,Indeed,2025-06-19,Rejected,0,Male,White
APP01002,CAND39610,JOB019,Company Website,2025-11-16,Withdrawn,0,Female,White
APP01003,CAND86176,JOB039,LinkedIn,2026-02-03,Hired,15,Female,Asian
APP01004,CAND83513,JOB001,LinkedIn,2025-05-11,Rejected,15,Non-Binary,Two or More
APP01005,CAND84853,JOB027,Recruitment Agency,2026-05-03,Withdrawn,0,Female,White
APP01006,CAND82082,JOB026,LinkedIn,2025-04-12,Hired,15,Female,Black
APP01007,CAND73975,JOB015,LinkedIn,2026-02-11,Withdrawn,15,Male,Asian
APP01008,CAND32574,JOB017,LinkedIn,2025-09-30,Withdrawn,15,Female,White
APP01009,CAND60521,JOB031,Employee Referral,2025-04-15,Withdrawn,0,Male,White
APP01010,CAND37357,JOB013,Indeed,2025-04-03,Rejected,0,Female,Hispanic
APP01011,CAND82690,JOB028,Indeed,2025-05-23,Rejected,0,Female,White
APP01012,CAND81237,JOB026,Company Website,2025-05-01,Rejected,0,Female,Asian
APP01013,CAND12593,JOB035,Indeed,2025-06-18,Rejected,0,Male,White
APP01014,CAND46256,JOB020,Company Website,2025-07-04,Rejected,0,Female,Black
APP01015,CAND73711,JOB045,Indeed,2025-04-11,Hired,0,Prefer not to say,Asian
APP01016,CAND43551,JOB028,Indeed,2025-06-07,Withdrawn,0,Female,Black
APP01017,CAND60732,JOB026,Company Website,2025-04-25,Rejected,0,Male,White
APP01018,CAND89963,JOB023,Employee Referral,2025-11-11,Rejected,0,Female,Hispanic
APP01019,CAND92734,JOB018,Indeed,2025-12-03,Rejected,0,Female,White
APP01020,CAND16210,JOB024,LinkedIn,2025-02-02,Rejected,15,Female,Asian
APP01021,CAND46720,JOB007,LinkedIn,2025-10-13,Rejected,15,Male,Hispanic
APP01022,CAND68858,JOB031,LinkedIn,2025-04-09,Rejected,15,Male,Two or More
APP01023,CAND31886,JOB005,Indeed,2025-11-28,Withdrawn,0,Female,White
APP01024,CAND99552,JOB039,Employee Referral,2026-01-10,Withdrawn,0,Male,Asian
APP01025,CAND16296,JOB023,Indeed,2025-10-28,Withdrawn,0,Male,White
APP01026,CAND85359,JOB002,LinkedIn,2025-04-20,Withdrawn,15,Female,White
APP01027,CAND16158,JOB023,LinkedIn,2025-11-22,Withdrawn,15,Male,Asian
APP01028,CAND32156,JOB003,LinkedIn,2025-05-29,Rejected,15,Male,White
APP01029,CAND31139,JOB018,Indeed,2025-11-14,Rejected,0,Male,White
APP01030,CAND38950,JOB003,LinkedIn,2025-05-29,Rejected,15,Female,White
APP01031,CAND30428,JOB032,LinkedIn,2025-08-26,Rejected,15,Male,Asian
APP01032,CAND88806,JOB003,Indeed,2025-06-22,Rejected,0,Female,White
APP01033,CAND40649,JOB033,LinkedIn,2025-02-02,Rejected,15,Male,White
APP01034,CAND99478,JOB025,Company Website,2025-03-17,Rejected,0,Female,Black
APP01035,CAND83912,JOB019,LinkedIn,2025-10-25,Hired,15,Male,White
APP01036,CAND42562,JOB023,LinkedIn,2025-11-23,Rejected,15,Female,White
APP01037,CAND42378,JOB038,Indeed,2025-06-10,Rejected,0,Male,Hispanic
APP01038,CAND89903,JOB036,Indeed,2025-12-20,Withdrawn,0,Male,Asian
APP01039,CAND80539,JOB026,LinkedIn,2025-05-06,Rejected,15,Female,White
APP01040,CAND15477,JOB032,Employee Referral,2025-08-21,Rejected,0,Male,White
APP01041,CAND88211,JOB010,LinkedIn,2025-11-09,Withdrawn,15,Prefer not to say,White
APP01042,CAND91319,JOB023,LinkedIn,2025-10-23,Rejected,15,Female,White
APP01043,CAND92299,JOB003,Indeed,2025-06-20,Withdrawn,0,Male,Asian
APP01044,CAND87113,JOB041,LinkedIn,2025-06-12,Withdrawn,15,Female,Asian
APP01045,CAND41080,JOB023,Company Website,2025-11-20,Rejected,0,Male,White
APP01046,CAND82796,JOB008,Indeed,2025-02-21,Withdrawn,0,Male,Asian
APP01047,CAND74859,JOB007,Indeed,2025-11-07,Withdrawn,0,Male,Hispanic
APP01048,CAND72679,JOB029,Indeed,2026-01-08,Withdrawn,0,Male,Asian
APP01049,CAND59025,JOB018,LinkedIn,2025-11-11,Withdrawn,15,Male,White
APP01050,CAND98545,JOB038,LinkedIn,2025-05-20,Withdrawn,15,Female,White
APP01051,CAND52369,JOB009,LinkedIn,2025-12-05,Withdrawn,15,Male,Hispanic
APP01052,CAND86237,JOB040,Indeed,2025-06-28,Hired,0,Male,White
APP01053,CAND58332,JOB006,Recruitment Agency,2025-03-11,Rejected,0,Female,White
APP01054,CAND97399,JOB021,Recruitment Agency,2025-02-19,Rejected,0,Male,White
APP01055,CAND70504,JOB039,Recruitment Agency,2026-01-31,Rejected,0,Female,White
APP01056,CAND26939,JOB018,Indeed,2025-11-08,Withdrawn,0,Non-Binary,Hispanic
APP01057,CAND40411,JOB004,Indeed,2025-11-05,Rejected,0,Female,Two or More
APP01058,CAND46629,JOB012,LinkedIn,2026-04-02,Rejected,15,Male,White
APP01059,CAND14967,JOB015,LinkedIn,2026-02-26,Rejected,15,Male,Asian
APP01060,CAND59760,JOB032,LinkedIn,2025-09-18,Rejected,15,Female,White
APP01061,CAND11106,JOB009,LinkedIn,2025-11-25,Rejected,15,Female,Asian
APP01062,CAND83913,JOB009,Company Website,2025-11-07,Rejected,0,Male,Black
APP01063,CAND22542,JOB006,Indeed,2025-03-15,Rejected,0,Male,Asian
APP01064,CAND50671,JOB015,Indeed,2026-02-09,Rejected,0,Female,White
APP01065,CAND63539,JOB004,Recruitment Agency,2025-11-27,Rejected,0,Male,White
APP01066,CAND28991,JOB026,Indeed,2025-05-12,Rejected,0,Female,White
APP01067,CAND97433,JOB040,Indeed,2025-07-24,Withdrawn,0,Male,White
APP01068,CAND43913,JOB024,Recruitment Agency,2025-02-19,Rejected,0,Male,White
APP01069,CAND80762,JOB008,Indeed,2025-03-28,Withdrawn,0,Female,Hispanic
APP01070,CAND91232,JOB037,LinkedIn,2025-09-16,Rejected,15,Female,Two or More
APP01071,CAND73391,JOB036,LinkedIn,2026-01-15,Rejected,15,Male,White
APP01072,CAND81566,JOB020,Employee Referral,2025-06-25,Rejected,0,Female,Hispanic
APP01073,CAND46517,JOB027,Indeed,2026-03-28,Rejected,0,Prefer not to say,Black
APP01074,CAND59567,JOB041,LinkedIn,2025-06-20,Rejected,15,Male,Hispanic
APP01075,CAND63947,JOB040,Employee Referral,2025-07-19,Rejected,0,Male,White
APP01076,CAND60479,JOB017,LinkedIn,2025-11-06,Withdrawn,15,Male,White
APP01077,CAND64428,JOB021,Indeed,2025-02-01,Withdrawn,0,Male,White
APP01078,CAND65540,JOB019,LinkedIn,2025-11-17,Rejected,15,Female,Black
APP01079,CAND51936,JOB038,LinkedIn,2025-06-01,Rejected,15,Male,White
APP01080,CAND96474,JOB020,LinkedIn,2025-06-21,Withdrawn,15,Male,White
APP01081,CAND50402,JOB042,LinkedIn,2025-04-09,Withdrawn,15,Male,White
APP01082,CAND63785,JOB015,LinkedIn,2026-02-12,Withdrawn,15,Male,White
APP01083,CAND47685,JOB009,LinkedIn,2025-11-22,Rejected,15,Female,White
APP01084,CAND80010,JOB027,LinkedIn,2026-04-13,Withdrawn,15,Male,White
APP01085,CAND62255,JOB014,Indeed,2025-03-26,Withdrawn,0,Female,White
APP01086,CAND35597,JOB002,Indeed,2025-05-07,Hired,0,Female,Asian
APP01087,CAND12953,JOB040,Company Website,2025-07-21,Withdrawn,0,Female,Black
APP01088,CAND45807,JOB044,LinkedIn,2026-03-05,Rejected,15,Female,Black
APP01089,CAND32388,JOB007,LinkedIn,2025-10-27,Rejected,15,Female,White
APP01090,CAND97932,JOB016,LinkedIn,2026-05-02,Hired,15,Female,White
APP01091,CAND50460,JOB001,Indeed,2025-05-11,Withdrawn,0,Female,Hispanic
APP01092,CAND86522,JOB019,LinkedIn,2025-10-12,Rejected,15,Prefer not to say,Asian
APP01093,CAND89280,JOB014,LinkedIn,2025-03-17,Rejected,15,Male,White
APP01094,CAND49636,JOB024,LinkedIn,2025-02-04,Withdrawn,15,Male,Black
APP01095,CAND35190,JOB042,Indeed,2025-05-06,Rejected,0,Prefer not to say,Hispanic
APP01096,CAND85834,JOB012,LinkedIn,2026-03-23,Withdrawn,15,Male,White
APP01097,CAND28561,JOB020,LinkedIn,2025-06-28,Rejected,15,Female,Asian
APP01098,CAND14353,JOB037,Indeed,2025-08-25,Rejected,0,Female,White
APP01099,CAND55840,JOB022,Indeed,2025-05-30,Rejected,0,Male,Two or More
APP01100,CAND90699,JOB035,LinkedIn,2025-05-26,Rejected,15,Male,Black
APP01101,CAND75729,JOB015,Recruitment Agency,2026-02-15,Withdrawn,0,Male,White
APP01102,CAND43424,JOB029,Company Website,2026-02-03,Rejected,0,Male,White
APP01103,CAND60236,JOB033,LinkedIn,2025-01-29,Withdrawn,15,Prefer not to say,White
APP01104,CAND39676,JOB044,Employee Referral,2026-03-07,Withdrawn,0,Male,Black
APP01105,CAND53575,JOB007,LinkedIn,2025-11-04,Withdrawn,15,Male,White
APP01106,CAND52912,JOB012,Company Website,2026-04-12,Rejected,0,Male,White
APP01107,CAND90532,JOB026,Indeed,2025-04-28,Withdrawn,0,Male,Hispanic
APP01108,CAND19633,JOB033,Employee Referral,2025-01-23,Rejected,0,Male,Black
APP01109,CAND47434,JOB017,Company Website,2025-10-02,Rejected,0,Male,Hispanic
APP01110,CAND74176,JOB007,Company Website,2025-10-10,Rejected,0,Male,Hispanic
APP01111,CAND85956,JOB014,Indeed,2025-03-19,Rejected,0,Female,White
APP01112,CAND94482,JOB041,Indeed,2025-07-05,Withdrawn,0,Male,White
APP01113,CAND57262,JOB010,LinkedIn,2025-10-22,Withdrawn,15,Male,White
APP01114,CAND94749,JOB037,LinkedIn,2025-08-29,Withdrawn,15,Male,Hispanic
APP01115,CAND88963,JOB011,Indeed,2026-01-11,Rejected,0,Male,White
APP01116,CAND70997,JOB025,Employee Referral,2025-02-26,Withdrawn,0,Female,Hispanic
APP01117,CAND43581,JOB037,Employee Referral,2025-09-03,Rejected,0,Female,White
APP01118,CAND14278,JOB030,Indeed,2026-01-15,Rejected,0,Male,Black
APP01119,CAND39208,JOB003,Indeed,2025-06-12,Rejected,0,Female,White
APP01120,CAND13706,JOB039,LinkedIn,2026-01-12,Rejected,15,Female,Hispanic
APP01121,CAND60096,JOB033,LinkedIn,2025-01-15,Rejected,15,Male,White
APP01122,CAND25745,JOB032,Employee Referral,2025-09-01,Withdrawn,0,Female,White
APP01123,CAND85812,JOB009,Indeed,2025-11-10,Withdrawn,0,Prefer not to say,Hispanic
APP01124,CAND80874,JOB045,Company Website,2025-04-18,Rejected,0,Female,Two or More
APP01125,CAND80246,JOB036,Company Website,2025-12-09,Withdrawn,0,Male,Asian
APP01126,CAND39415,JOB018,LinkedIn,2025-11-22,Rejected,15,Female,Asian
APP01127,CAND23883,JOB024,Company Website,2025-02-10,Withdrawn,0,Male,White
APP01128,CAND14348,JOB040,Company Website,2025-07-27,Rejected,0,Male,Black
APP01129,CAND61175,JOB015,Company Website,2026-03-15,Rejected,0,Female,White
APP01130,CAND13424,JOB040,Indeed,2025-06-27,Rejected,0,Female,Hispanic
APP01131,CAND24015,JOB035,Employee Referral,2025-06-17,Withdrawn,0,Male,White
APP01132,CAND42509,JOB043,LinkedIn,2025-03-16,Rejected,15,Female,Asian
APP01133,CAND34758,JOB035,Company Website,2025-06-23,Rejected,0,Male,White
APP01134,CAND58374,JOB034,Employee Referral,2025-03-16,Withdrawn,0,Prefer not to say,White
APP01135,CAND21379,JOB007,Company Website,2025-09-30,Rejected,0,Male,White
APP01136,CAND76233,JOB022,LinkedIn,2025-06-02,Rejected,15,Male,Hispanic
APP01137,CAND27480,JOB015,Indeed,2026-03-21,Withdrawn,0,Male,Black
APP01138,CAND80360,JOB002,Company Website,2025-04-21,Withdrawn,0,Female,White
APP01139,CAND29219,JOB016,LinkedIn,2026-04-26,Rejected,15,Male,Black
APP01140,CAND30495,JOB043,LinkedIn,2025-04-05,Rejected,15,Male,White
APP01141,CAND33618,JOB003,Recruitment Agency,2025-05-23,Hired,16600,Female,White
APP01142,CAND90315,JOB027,Indeed,2026-05-03,Hired,0,Male,Hispanic
APP01143,CAND72116,JOB035,LinkedIn,2025-05-15,Withdrawn,15,Male,Hispanic
APP01144,CAND72482,JOB037,Company Website,2025-09-06,Rejected,0,Female,Black
APP01145,CAND42804,JOB006,LinkedIn,2025-03-26,Hired,15,Male,Asian
APP01146,CAND81064,JOB001,Recruitment Agency,2025-05-28,Rejected,0,Female,Hispanic
APP01147,CAND77458,JOB039,Company Website,2025-12-31,Withdrawn,0,Female,Asian
APP01148,CAND35202,JOB036,LinkedIn,2026-01-18,Rejected,15,Male,Asian
APP01149,CAND48699,JOB043,LinkedIn,2025-03-14,Rejected,15,Male,Asian
APP01150,CAND14674,JOB039,Indeed,2026-01-14,Withdrawn,0,Male,Asian
APP01151,CAND95094,JOB033,LinkedIn,2025-02-16,Rejected,15,Male,Black
APP01152,CAND75469,JOB013,LinkedIn,2025-03-14,Withdrawn,15,Female,Asian
APP01153,CAND18949,JOB038,LinkedIn,2025-05-03,Withdrawn,15,Female,White
APP01154,CAND11234,JOB037,LinkedIn,2025-08-24,Withdrawn,15,Male,White
APP01155,CAND63160,JOB007,Company Website,2025-10-19,Hired,0,Male,Asian
APP01156,CAND80749,JOB038,Company Website,2025-05-02,Rejected,0,Female,White
APP01157,CAND21921,JOB031,Company Website,2025-04-03,Rejected,0,Female,Asian
APP01158,CAND96599,JOB034,Indeed,2025-04-19,Withdrawn,0,Female,Asian
APP01159,CAND91602,JOB004,Indeed,2025-11-01,Rejected,0,Male,White
APP01160,CAND64544,JOB029,LinkedIn,2025-12-30,Hired,15,Prefer not to say,White
APP01161,CAND55594,JOB022,Employee Referral,2025-06-14,Withdrawn,0,Male,White
APP01162,CAND71089,JOB007,Company Website,2025-11-06,Withdrawn,0,Non-Binary,White
APP01163,CAND56728,JOB018,LinkedIn,2025-11-28,Hired,15,Non-Binary,Asian
APP01164,CAND44075,JOB022,LinkedIn,2025-06-04,Rejected,15,Female,Asian
APP01165,CAND63737,JOB043,LinkedIn,2025-03-17,Withdrawn,15,Male,White
APP01166,CAND63137,JOB040,LinkedIn,2025-07-03,Withdrawn,15,Male,White
APP01167,CAND99890,JOB021,LinkedIn,2025-02-02,Rejected,15,Female,White
APP01168,CAND63228,JOB006,Indeed,2025-04-02,Withdrawn,0,Prefer not to say,Hispanic
APP01169,CAND36460,JOB014,Company Website,2025-03-18,Withdrawn,0,Male,Hispanic
APP01170,CAND85103,JOB016,Company Website,2026-04-13,Rejected,0,Prefer not to say,White
APP01171,CAND60812,JOB045,Recruitment Agency,2025-03-29,Withdrawn,0,Male,Asian
APP01172,CAND19784,JOB019,Company Website,2025-10-25,Hired,0,Male,White
APP01173,CAND32740,JOB019,LinkedIn,2025-11-15,Rejected,15,Female,White
APP01174,CAND93295,JOB003,Indeed,2025-05-28,Withdrawn,0,Male,White
APP01175,CAND47124,JOB028,Indeed,2025-06-03,Rejected,0,Female,White
APP01176,CAND72821,JOB024,LinkedIn,2025-02-21,Rejected,15,Female,White
APP01177,CAND96527,JOB004,LinkedIn,2025-11-27,Withdrawn,15,Female,Asian
APP01178,CAND36231,JOB036,Company Website,2025-12-27,Hired,0,Prefer not to say,Black
APP01179,CAND32842,JOB005,Employee Referral,2025-12-08,Hired,0,Male,White
APP01180,CAND20473,JOB040,LinkedIn,2025-07-03,Withdrawn,15,Male,Asian
APP01181,CAND14884,JOB008,Indeed,2025-03-20,Withdrawn,0,Non-Binary,White
APP01182,CAND62446,JOB028,Indeed,2025-05-31,Rejected,0,Male,White
APP01183,CAND42781,JOB034,Company Website,2025-04-12,Withdrawn,0,Prefer not to say,White
APP01184,CAND76458,JOB009,Recruitment Agency,2025-11-13,Rejected,0,Male,Hispanic
APP01185,CAND81570,JOB039,Indeed,2026-01-23,Withdrawn,0,Male,White
APP01186,CAND59921,JOB019,Employee Referral,2025-10-13,Withdrawn,0,Male,Hispanic
APP01187,CAND41492,JOB005,LinkedIn,2025-12-09,Rejected,15,Female,Asian
APP01188,CAND94067,JOB003,Recruitment Agency,2025-06-10,Rejected,0,Prefer not to say,White
APP01189,CAND31558,JOB032,LinkedIn,2025-09-18,Rejected,15,Male,White
APP01190,CAND99767,JOB045,LinkedIn,2025-05-03,Hired,15,Male,White
APP01191,CAND76666,JOB008,Indeed,2025-04-04,Withdrawn,0,Male,Asian
APP01192,CAND15421,JOB025,LinkedIn,2025-02-12,Rejected,15,Male,Hispanic
APP01193,CAND90802,JOB035,Company Website,2025-05-17,Hired,0,Female,Asian
APP01194,CAND88233,JOB036,Employee Referral,2025-12-31,Rejected,0,Female,Hispanic
APP01195,CAND89028,JOB013,LinkedIn,2025-03-13,Rejected,15,Male,White
APP01196,CAND14294,JOB026,LinkedIn,2025-05-13,Hired,15,Female,White
APP01197,CAND75216,JOB003,Indeed,2025-06-24,Withdrawn,0,Male,White
APP01198,CAND75115,JOB034,Company Website,2025-04-10,Withdrawn,0,Male,Black
APP01199,CAND21400,JOB028,LinkedIn,2025-06-01,Withdrawn,15,Male,Asian
APP01200,CAND18312,JOB040,LinkedIn,2025-07-26,Hired,15,Female,Asian
APP01201,CAND73381,JOB045,Indeed,2025-04-02,Rejected,0,Male,Asian
APP01202,CAND63789,JOB002,LinkedIn,2025-04-18,Withdrawn,15,Female,Asian
APP01203,CAND43592,JOB013,LinkedIn,2025-04-01,Rejected,15,Female,Asian
APP01204,CAND86363,JOB011,LinkedIn,2026-01-19,Rejected,15,Male,Asian
APP01205,CAND31861,JOB010,Indeed,2025-10-25,Rejected,0,Male,White
APP01206,CAND75794,JOB037,Indeed,2025-09-26,Rejected,0,Female,White
APP01207,CAND91846,JOB031,Company Website,2025-04-15,Rejected,0,Male,White
APP01208,CAND28947,JOB001,Employee Referral,2025-04-22,Rejected,0,Female,White
APP01209,CAND98509,JOB009,LinkedIn,2025-11-24,Withdrawn,15,Male,White
APP01210,CAND89559,JOB026,Indeed,2025-05-19,Rejected,0,Male,Black
APP01211,CAND88770,JOB022,Indeed,2025-06-11,Rejected,0,Female,Asian
APP01212,CAND62041,JOB039,Indeed,2026-01-02,Hired,0,Male,White
APP01213,CAND50511,JOB031,Indeed,2025-04-03,Rejected,0,Female,Asian
APP01214,CAND88417,JOB012,LinkedIn,2026-03-07,Rejected,15,Prefer not to say,Black
APP01215,CAND56772,JOB040,LinkedIn,2025-06-20,Withdrawn,15,Female,Black
APP01216,CAND26360,JOB005,LinkedIn,2025-12-23,Withdrawn,15,Male,Asian
APP01217,CAND48878,JOB027,LinkedIn,2026-04-23,Rejected,15,Male,Black
APP01218,CAND62965,JOB019,LinkedIn,2025-11-06,Hired,15,Male,Asian
APP01219,CAND33133,JOB029,LinkedIn,2026-01-02,Withdrawn,15,Female,White
APP01220,CAND64288,JOB040,LinkedIn,2025-07-10,Rejected,15,Male,Black
APP01221,CAND42388,JOB021,Company Website,2025-02-20,Rejected,0,Female,White
APP01222,CAND76015,JOB007,Company Website,2025-10-23,Hired,0,Male,White
APP01223,CAND65435,JOB016,Indeed,2026-04-18,Rejected,0,Male,White
APP01224,CAND11234,JOB025,LinkedIn,2025-03-13,Rejected,15,Female,Asian
APP01225,CAND96352,JOB019,Company Website,2025-10-19,Rejected,0,Male,White
APP01226,CAND33576,JOB034,Employee Referral,2025-04-02,Rejected,0,Male,Black
APP01227,CAND68554,JOB009,Indeed,2025-11-11,Rejected,0,Male,Black
APP01228,CAND44193,JOB030,Company Website,2026-01-02,Rejected,0,Female,White
APP01229,CAND90690,JOB004,Company Website,2025-11-29,Withdrawn,0,Male,White
APP01230,CAND67152,JOB005,LinkedIn,2025-11-21,Rejected,15,Male,Black
APP01231,CAND56897,JOB041,LinkedIn,2025-07-07,Rejected,15,Male,White
APP01232,CAND67267,JOB038,Indeed,2025-05-15,Withdrawn,0,Male,White
APP01233,CAND16609,JOB033,Indeed,2025-02-14,Withdrawn,0,Male,Asian
APP01234,CAND25453,JOB033,Indeed,2025-01-20,Rejected,0,Female,White
APP01235,CAND99272,JOB023,Company Website,2025-11-04,Withdrawn,0,Male,Two or More
APP01236,CAND26629,JOB039,Indeed,2026-01-05,Rejected,0,Female,Hispanic
APP01237,CAND26031,JOB004,LinkedIn,2025-11-14,Withdrawn,15,Female,Hispanic
APP01238,CAND38200,JOB022,LinkedIn,2025-06-30,Rejected,15,Male,Black
APP01239,CAND42144,JOB037,Indeed,2025-08-17,Withdrawn,0,Female,Hispanic
APP01240,CAND76918,JOB029,LinkedIn,2026-01-13,Withdrawn,15,Male,Asian
APP01241,CAND67575,JOB022,LinkedIn,2025-06-23,Withdrawn,15,Female,Black
APP01242,CAND83960,JOB008,Employee Referral,2025-03-22,Rejected,0,Non-Binary,White
APP01243,CAND36171,JOB019,Company Website,2025-10-22,Rejected,0,Female,Asian
APP01244,CAND34046,JOB041,Employee Referral,2025-06-12,Hired,0,Female,Hispanic
APP01245,CAND99274,JOB002,Employee Referral,2025-04-23,Rejected,0,Male,Asian
